ID,Weight_Ind,Region,Area_type,Household Number,Q203_1,Q207a,Q207b,Q301a_1,Q301a_2,Q301a_3,Q301a_4,Q301a_5,Q301a_6,Q301a_7,Q301a_8,Q303,Q304_1,Q401_1,Q503,Q505b,Q506,Q507,Q601a,Q601b_1,Q1201,Q1202,Q1208,Q1209_1,Q1213,Q1214,Age,Gender,Income,Marital,Banked/Unbanked,Credit,Saving,Remittances,Education,Income_Sources
3384,1568.17609,Upper East,Urban,1,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I can't read or write,None of these,,,,No,,Yes,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,60,Female,Yes,Married,Excluded,Not borrowing,Not saving,Not remitting,No formal education,Self employed
3386,4322.536735,Upper East,Rural,3,Friends/Colleagues,Yes,No,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I do not receive income,Have no income,,No income,Below GH¢200 per month,70,Male,No,Widowed,Excluded,Not borrowing,Not saving,Not remitting,No formal education,Remittance Dependent
3387,1904.846663,Upper East,Rural,2,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,It costs too much to get to the bank,None of these,,,,Yes,None of these,No,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,GH¢201 - GH¢400 per month,23,Female,Yes,Married,Excluded,Not borrowing,Not saving,Not remitting,No formal education,Self employed
3388,5619.297769,Upper East,Rural,2,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,Yes,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,32,Male,Yes,Married,Excluded,Not borrowing,Saving at home,Not remitting,No formal education,Farming and Fishing
3389,1904.846663,Upper East,Rural,2,Friends/Colleagues,Yes,No,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I do not receive income,None,Others Specify,No income,Below GH¢200 per month,26,Female,No,Married,Excluded,Not borrowing,Not saving,Not remitting,No formal education,Remittance Dependent
3390,3371.578674,Upper East,Rural,4,Friends/Colleagues,No,Yes,Never had,Never had,Not answered/Missing data,Never had,Never had,Never had,Never had,Never had,No,,,Bank,Trotro,No,31 to 60 minutes,Yes,Bank,No,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,GH¢201 - GH¢400 per month,23,Female,Yes,Never married,Banked,Credit from family and friends,Saving at bank,Remiting through family and friends,Secondary education,Remittance Dependent
3391,2147.502325,Upper East,Rural,4,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,No,I received most of my income as money,None,Others Specify,Below GH¢200 per month,GH¢601 - GH¢800 per month,26,Male,Yes,Never married,Excluded,Credit from family and friends,Saving at home,Remiting through family and friends,Primary education,Farming and Fishing
3392,1756.030553,Upper East,Urban,3,Television,Yes,Yes,Never had,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,,None of these,I walk,No,Under 10 minutes,Yes,At home/secret hiding place,Yes,I received most of my income as money,Some,,GH¢201 - GH¢400 per month,GH¢201 - GH¢400 per month,38,Female,Yes,Married,Banked,Not borrowing,Saving at bank,Not remitting,Primary education,Formally employed Private
3394,2147.502325,Upper East,Rural,4,Friends/Colleagues,Yes,No,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,It costs too much to get to the bank,None of these,,,,Yes,At home/secret hiding place,Yes,I received most of my income as money,None,To avoid making the trip to the bank,Below GH¢200 per month,Below GH¢200 per month,58,Male,Yes,Married,Excluded,Not borrowing,Saving at home,Not remitting,No formal education,Farming and Fishing
3395,1756.030553,Upper East,Urban,1,Television,Yes,No,Have now,Never had,Have now,Never had,Not answered/Missing data,Never had,Never had,Never had,No,,,Bank,Own bicycle/Motorcycle,No,Under 10 minutes,Yes,Bank,Yes,I received most of my income as money,All,,GH¢401 - GH¢600 per month,GH¢601 - GH¢800 per month,32,Male,Yes,Never married,Banked,Not borrowing,Saving at bank,Remitting through other formal (non-bank),Tertiary education,Formally employed Private
3396,2147.502325,Upper East,Rural,2,Friends/Colleagues,Yes,No,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,It costs too much to get to the bank,None of these,,,,Yes,At home/secret hiding place,Yes,I received most of my income as money,None,To avoid making the trip to the bank,Below GH¢200 per month,Below GH¢200 per month,32,Male,Yes,Married,Excluded,Not borrowing,Saving at home,Not remitting,Primary education,Farming and Fishing
3397,2094.148252,Upper East,Rural,1,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,Not answered/Missing Data,None of these,,,,Yes,Susu collector / group,Yes,I received most of my income as money,None,To avoid making the trip to the bank,GH¢201 - GH¢400 per month,GH¢401 - GH¢600 per month,54,Female,Yes,Married,Informal,Credit from other formal (non-bank),Saving at other formal (non-bank),Not remitting,No formal education,Self employed
3398,2068.453174,Upper East,Rural,1,Television,Yes,Yes,Have now,Never had,Have now,Never had,Never had,Never had,Not answered/Missing data,Have now,No,,,Bank,Own bicycle/Motorcycle,Yes,10 to 20 minutes,Yes,Bank,Yes,I received most of my income as money,Most,,Below GH¢200 per month,GH¢201 - GH¢400 per month,30,Male,Yes,Married,Banked,Not borrowing,Saving at bank,Remitting through bank,Vocational/Specialised training,Formally employed Private
3399,1568.17609,Upper East,Urban,2,Television,Yes,Yes,Have now,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,,Bank,Own bicycle/Motorcycle,No,Under 10 minutes,Yes,Bank,Yes,I received most of my income as money,Most,,GH¢601 - GH¢800 per month,GH¢601 - GH¢800 per month,61,Male,Yes,Married,Banked,Not borrowing,Saving at bank,Remitting through bank,Tertiary education,Formally employed Private
3400,5268.091658,Upper East,Rural,1,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,Trotro,No,21 to 30 minutes,No,,Yes,I receive most of my income from selling food that I grow or,None,I want to avoid bank charges,Below GH¢200 per month,GH¢201 - GH¢400 per month,51,Female,Yes,Married,Informal,Credit from other formal (non-bank),Saving informally,Not remitting,No formal education,Farming and Fishing
3401,1568.17609,Upper East,Urban,4,Television,Yes,No,Have now,Never had,Have now,Never had,Never had,Never had,Never had,Have now,No,,,Bank,I walk,No,Under 10 minutes,Yes,Bank,No,I received most of my income as money,All,,GH¢201 - GH¢400 per month,GH¢201 - GH¢400 per month,24,Female,No,Never married,Banked,Not borrowing,Saving at bank,Not remitting,No formal education,Formally employed Private
3402,1620.951259,Upper East,Rural,4,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I do not receive income,None,I prefer getting the money in cash,Below GH¢200 per month,Don't know,22,Male,No,Never married,Informal,Not borrowing,Not saving,Not remitting,No formal education,Self employed
3403,4162.442741,Upper East,Rural,3,Friends/Colleagues,No,No,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I received most of my income as money,None,Not answered/Missing Data,Below GH¢200 per month,GH¢201 - GH¢400 per month,35,Female,Yes,Married,Excluded,Not borrowing,Not saving,Remiting through family and friends,No formal education,Self employed
3404,2293.590909,Upper East,Rural,3,Friends/Colleagues,No,No,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Yes,I cannot afford my own account,I don't have enough money or income,None of these,,,,No,,No,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,GH¢201 - GH¢400 per month,23,Female,Yes,Married,Banked,Not borrowing,Not saving,Remiting through family and friends,Secondary education,Remittance Dependent
3406,2857.270026,Upper East,Rural,2,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Below GH¢200 per month,GH¢201 - GH¢400 per month,25,Female,Yes,Never married,Informal,Not borrowing,Not saving,Not remitting,No formal education,Self employed
3407,2857.270026,Upper East,Rural,2,Television,No,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,,None of these,,,,No,,No,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Refused to answer,Refused to answer,20,Female,Yes,Married,Informal,Not borrowing,Saving at home,Not remitting,Primary education,Farming and Fishing
3408,2857.270026,Upper East,Rural,6,Television,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,No,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,GH¢201 - GH¢400 per month,20,Male,No,Never married,Informal,Not borrowing,Saving at home,Remitting informally,Primary education,Farming and Fishing
3409,1393.214346,Upper East,Rural,4,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,Not answered/Missing Data,None of these,,,,Yes,Susu collector / group,No,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,GH¢201 - GH¢400 per month,40,Male,Yes,Married,Other formal (non-bank),Credit from family and friends,Saving informally,Remitting through other formal (non-bank),No formal education,Self employed
3410,1393.214346,Upper East,Rural,5,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,Susu collector / group,Yes,I received most of my income as money,None,Others Specify,Below GH¢200 per month,Below GH¢200 per month,45,Male,Yes,Married,Informal,Credit from informal sources,Saving informally,Not remitting,No formal education,Self employed
3411,3371.578674,Upper East,Rural,5,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,Yes,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,GH¢201 - GH¢400 per month,69,Male,Yes,Married,Excluded,Not borrowing,Saving at home,Not remitting,Secondary education,Farming and Fishing
3412,1393.214346,Upper East,Rural,2,Friends/Colleagues,Yes,No,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have the time to go to a bank,None of these,,,,Yes,Co-operative,No,I received most of my income as money,None,Others Specify,GH¢201 - GH¢400 per month,GH¢401 - GH¢600 per month,28,Female,Yes,Married,Informal,Not borrowing,Saving at other formal (non-bank),Not remitting,No formal education,Self employed
3413,1393.214346,Upper East,Rural,2,Friends/Colleagues,Yes,No,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,It costs too much to get to the bank,None of these,,,,Yes,At home/secret hiding place,Yes,I received most of my income as money,None,Others Specify,Below GH¢200 per month,Below GH¢200 per month,48,Female,Yes,Widowed,Excluded,Not borrowing,Saving at home,Not remitting,No formal education,Farming and Fishing
3414,645.8962817,Upper East,Urban,1,Television,Yes,Yes,Have now,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,,Bank,I walk,Yes,31 to 60 minutes,Yes,None of these,Yes,I received most of my income as money,All,,Below GH¢200 per month,GH¢201 - GH¢400 per month,26,Female,Yes,Never married,Banked,Not borrowing,Saving at bank,Remitting through bank,Secondary education,Formally employed Private
3415,3371.578674,Upper East,Rural,2,Television,Yes,Yes,Never had,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,,Bank,I walk,Yes,Under 10 minutes,Yes,Bank,No,I received most of my income as money,Some,,GH¢201 - GH¢400 per month,GH¢401 - GH¢600 per month,37,Female,Yes,Married,Banked,Credit from bank,Saving at bank,Not remitting,No formal education,Self employed
